Variable_A,Variable_B,n,df,r_rm,CI_95%,p_val,p_adj,is_significant
Glycerol-3-P,sCD30/TNFRSF8,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
"9-Hexadecenoic acid, (Z)-",sCD30/TNFRSF8,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
L-Proline,Chitinase 3-like1,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
Methyl galactoside,sIL-6Ra,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
Methyl galactoside,MMP-3,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
L-Proline,Osteopontin,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
Cysteine,Pentraxin-3,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
Ethyl alpha-D-glucopyranoside,sTNF-R1,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
Cholesterol,BAFF/TNFSF13B,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
beta-Alanine,sCD30/TNFRSF8,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
Ascorbic Acid,gp130/sIL-6Rb,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
Ascorbic Acid,MMP-2,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
Cholesterol,MMP-2,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
Ascorbic Acid,MMP-3,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
"Ethanolamine, 3TMS",Osteopontin,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
Campesterol,sTNF-R2,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
Ascorbic Acid,TWEAK/TNFSF12,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
Cholesterol,TWEAK/TNFSF12,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
"2-Ethyl-3-hydroxypropionic acid, di-",sCD30/TNFRSF8,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
Campesterol,Chitinase 3-like1,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
Cholesterol,sIL-6Ra,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
L-5-Oxoproline,MMP-2,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
Campesterol,Osteocalcin,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
"2-Ethyl-3-hydroxypropionic acid, di-",Osteopontin,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
L-Alanine,Pentraxin-3,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
Cholesterol,sTNF-R1,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
L-5-Oxoproline,TWEAK/TNFSF12,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
Arachidonic acid,sCD30/TNFRSF8,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
Campesterol,sCD30/TNFRSF8,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
Arachidonic acid,Chitinase 3-like1,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
L-Rhamnose,Chitinase 3-like1,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
Arachidonic acid,sTNF-R2,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
2-Aminoheptanedioic acid,Pentraxin-3,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
"2-Ethyl-3-hydroxypropionic acid, di-",Pentraxin-3,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
Phenylalanine,Osteopontin,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
2-Aminoadipic acid,Pentraxin-3,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
L-Rhamnose,Pentraxin-3,30,29,-0.066666667,"[-0.41, 0.29]",0.721595268,0.885594192,FALSE
Asparagine,IL-10,30,29,-0.068965517,"[-0.41, 0.29]",0.712393353,0.885594192,FALSE
Glycine,IL-10,30,29,-0.068965517,"[-0.41, 0.29]",0.712393353,0.885594192,FALSE
4-Aminobutanoic acid,IL-10,30,29,-0.068965517,"[-0.41, 0.29]",0.712393353,0.885594192,FALSE
"1,5-Anhydrohexitol",sCD163,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
L-Alanine,sCD163,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
Alanine,sCD163,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
Cysteine,sCD163,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
"2,3-Butanediol",sCD163,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
beta-D-Xylopyranose,sCD163,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
Threonine,sCD163,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
Glycerol,sCD163,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
Lactic Acid.1,sCD163,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
Lactic Acid.1,IL-12(p40),30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
2-Aminoheptanedioic acid,sCD163,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
Butanoic acid,sCD163,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
D-(-)-Ribofuranose,IL-12(p40),30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
D-(-)-Ribofuranose,sCD163,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
1-Monopalmitin,IL-19,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
Erythritol,IL-12(p40),30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
Palmitelaidic acid,IL-19,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
beta-Alanine,sCD163,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
Valine,IL-19,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
1-Monooleoylglycerol,sCD163,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
Glyceraldehyde-3-P(MOX),IL-19,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
beta-D-Xylopyranose,IL-20,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
Nonanoic acid,IL-20,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
Serine,IL-20,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
D-(-)-Ribofuranose,IL-20,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
"Ethanolamine, 3TMS",sCD163,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
Cholesterol,IL-12(p40),30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
Cysteine,IL-19,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
Glutamine [-H2O],IL-19,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
Arachidonic acid,sCD163,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
Serine,IL-19,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
Tryptophan,IL-20,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
1-Ethyl-1-tetradecyloxy-1-silacyclohexane,IL-20,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
L-Norvaline,IL-20,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
Tyrosine,IL-19,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
Stearic Acid,IL-20,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
2-Keto-3-methylvaleric acid,IL-20,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
Diethanolamine,IL-19,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
Ethyl alpha-D-glucopyranoside,IL-19,30,29,-0.069006556,"[-0.41, 0.29]",0.712229438,0.885594192,FALSE
DL-Ornithine,MMP-1,30,29,-0.071474169,"[-0.42, 0.29]",0.702396744,0.885594192,FALSE
"11-Eicosenoic acid, (E)-",APRIL/TNFSF13,30,29,-0.071474169,"[-0.42, 0.29]",0.702396744,0.885594192,FALSE
1-Monopalmitin,IFN-a2,30,29,-0.071611487,"[-0.42, 0.29]",0.701850937,0.885594192,FALSE
Glycolic acid,IFN-a2,30,29,-0.071611487,"[-0.42, 0.29]",0.701850937,0.885594192,FALSE
Decanoic acid,IL-35,30,29,-0.071611487,"[-0.42, 0.29]",0.701850937,0.885594192,FALSE
Lysine,IFN-a2,30,29,-0.071611487,"[-0.42, 0.29]",0.701850937,0.885594192,FALSE
Lactic Acid.1,IFN-a2,30,29,-0.071611487,"[-0.42, 0.29]",0.701850937,0.885594192,FALSE
Proline,IL-35,30,29,-0.071611487,"[-0.42, 0.29]",0.701850937,0.885594192,FALSE
1-Ethyl-1-tetradecyloxy-1-silacyclohexane,IFN-a2,30,29,-0.071611487,"[-0.42, 0.29]",0.701850937,0.885594192,FALSE
Nonanoic acid,IFN-a2,30,29,-0.071611487,"[-0.42, 0.29]",0.701850937,0.885594192,FALSE
beta-D-Xylopyranose,IL-35,30,29,-0.071611487,"[-0.42, 0.29]",0.701850937,0.885594192,FALSE
Tryptophan,IFN-a2,30,29,-0.071611487,"[-0.42, 0.29]",0.701850937,0.885594192,FALSE
2-Keto-3-methylvaleric acid,IFN-a2,30,29,-0.071611487,"[-0.42, 0.29]",0.701850937,0.885594192,FALSE
Oxalic acid,IFN-a2,30,29,-0.071611487,"[-0.42, 0.29]",0.701850937,0.885594192,FALSE
Stearic Acid,IL-35,30,29,-0.071611487,"[-0.42, 0.29]",0.701850937,0.885594192,FALSE
Diethanolamine,IFN-a2,30,29,-0.071611487,"[-0.42, 0.29]",0.701850937,0.885594192,FALSE
Ethyl alpha-D-glucopyranoside,IFN-a2,30,29,-0.071611487,"[-0.42, 0.29]",0.701850937,0.885594192,FALSE
Glutamic Acid,IL-35,30,29,-0.071611487,"[-0.42, 0.29]",0.701850937,0.885594192,FALSE
"9-Hexadecenoic acid, (Z)-",IL-35,30,29,-0.071611487,"[-0.42, 0.29]",0.701850937,0.885594192,FALSE
DL-Ornithine,IFN-y,30,29,-0.077440309,"[-0.42, 0.28]",0.678820195,0.885594192,FALSE
"11-Eicosenoic acid, (E)-",IFN-y,30,29,-0.077440309,"[-0.42, 0.28]",0.678820195,0.885594192,FALSE
Ornithine,IL-28A/IFN-lambda2,30,29,-0.077849894,"[-0.42, 0.28]",0.677212193,0.885594192,FALSE
Arginine [-NH3],IL-28A/IFN-lambda2,30,29,-0.077849894,"[-0.42, 0.28]",0.677212193,0.885594192,FALSE
"2,3-Butanediol",IL-28A/IFN-lambda2,30,29,-0.077849894,"[-0.42, 0.28]",0.677212193,0.885594192,FALSE
D-(-)-Ribofuranose,IL-28A/IFN-lambda2,30,29,-0.077849894,"[-0.42, 0.28]",0.677212193,0.885594192,FALSE
Valine,IL-12(p70),30,29,-0.077849894,"[-0.42, 0.28]",0.677212193,0.885594192,FALSE
Dodecanoic acid,IL-12(p70),30,29,-0.077849894,"[-0.42, 0.28]",0.677212193,0.885594192,FALSE
"2,3-Butanediol",IL-29/IFN-lambda1,30,29,-0.077849894,"[-0.42, 0.28]",0.677212193,0.885594192,FALSE
"2,3-Butanediol",IL-12(p70),30,29,-0.077849894,"[-0.42, 0.28]",0.677212193,0.885594192,FALSE
Cholesterol,IL-28A/IFN-lambda2,30,29,-0.077849894,"[-0.42, 0.28]",0.677212193,0.885594192,FALSE
L-Norvaline,IL-12(p70),30,29,-0.077849894,"[-0.42, 0.28]",0.677212193,0.885594192,FALSE
Oxalic acid,IL-12(p70),30,29,-0.077849894,"[-0.42, 0.28]",0.677212193,0.885594192,FALSE
3-OH-Butanoic Acid,IL-28A/IFN-lambda2,30,29,-0.077849894,"[-0.42, 0.28]",0.677212193,0.885594192,FALSE
L-Rhamnose,IL-28A/IFN-lambda2,30,29,-0.077849894,"[-0.42, 0.28]",0.677212193,0.885594192,FALSE
Oxalic acid,IL-29/IFN-lambda1,30,29,-0.077849894,"[-0.42, 0.28]",0.677212193,0.885594192,FALSE
Linoleic Acid,IL-12(p70),30,29,-0.077849894,"[-0.42, 0.28]",0.677212193,0.885594192,FALSE
1-Monooleoylglycerol,IL-12(p70),30,29,-0.077849894,"[-0.42, 0.28]",0.677212193,0.885594192,FALSE
Diethanolamine,IL-29/IFN-lambda1,30,29,-0.077849894,"[-0.42, 0.28]",0.677212193,0.885594192,FALSE
Glutamic Acid,IL-29/IFN-lambda1,30,29,-0.077849894,"[-0.42, 0.28]",0.677212193,0.885594192,FALSE
"2-Ethyl-3-hydroxypropionic acid, di-",IL-29/IFN-lambda1,30,29,-0.077849894,"[-0.42, 0.28]",0.677212193,0.885594192,FALSE
Cholesterol,IL-12(p70),30,29,-0.077849894,"[-0.42, 0.28]",0.677212193,0.885594192,FALSE
Glyceric acid,IL-29/IFN-lambda1,30,29,-0.077849894,"[-0.42, 0.28]",0.677212193,0.885594192,FALSE
Phenylalanine,IL-12(p70),30,29,-0.077849894,"[-0.42, 0.28]",0.677212193,0.885594192,FALSE
Phenylalanine,IL-29/IFN-lambda1,30,29,-0.077849894,"[-0.42, 0.28]",0.677212193,0.885594192,FALSE
DL-Ornithine,IL-11,30,29,-0.09589266,"[-0.44, 0.27]",0.607844736,0.885594192,FALSE
Asparagine,sCD30/TNFRSF8,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
Asparagine,Chitinase 3-like1,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
Asparagine,sTNF-R2,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
Methionine,TSLP,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
Serine,TSLP,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
"2,3-Butanediol",TSLP,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
"11-Eicosenoic acid, (E)-",BAFF/TNFSF13B,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
4-Aminobutanoic acid,BAFF/TNFSF13B,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
Citric acid,Chitinase 3-like1,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
"11-Eicosenoic acid, (E)-",sIL-6Ra,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
Leucine,IL-10,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
Lysine,IL-10,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
Ornithine,IL-10,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
Proline,IL-10,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
Stearic Acid,IL-10,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
Tryptophan,IL-10,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
"1,3-Dioxolane-2-methanol",IL-10,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
"2,3-Butanediol",IL-10,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
Arachidonic acid.1,IL-10,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
Nonanoic acid,IL-10,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
"11-Eicosenoic acid, (E)-",MMP-2,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
4-Aminobutanoic acid,MMP-2,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
DL-Ornithine,MMP-2,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
1H-Indole-3-Acetic Acid,MMP-3,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
Glycine,MMP-3,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
4-Aminobutanoic acid,MMP-3,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
Glycine,Osteocalcin,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
DL-Ornithine,Osteocalcin,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
Arachidonic acid,TSLP,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
Cholesterol,TSLP,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
Glycerol-3-P,TSLP,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
Tyrosine,TSLP,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
1-Ethyl-1-tetradecyloxy-1-silacyclohexane,TSLP,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
2-Keto-3-methylvaleric acid,TSLP,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
"9-Hexadecenoic acid, (Z)-",TSLP,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
Nonanoic acid,TSLP,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
"11-Eicosenoic acid, (E)-",TWEAK/TNFSF12,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
4-Aminobutanoic acid,TWEAK/TNFSF12,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
DL-Ornithine,TWEAK/TNFSF12,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
Indole-3-Latic Acid,sIL-6Ra,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
3-OH-Butanoic Acid,IL-10,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
Cholesterol,IL-10,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
Phenylalanine,IL-10,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
Indole-3-Latic Acid,Osteopontin,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
1H-Indole-3-Acetic Acid,Pentraxin-3,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
Aminomalonic acid,Pentraxin-3,30,29,-0.101709526,"[-0.44, 0.26]",0.586139787,0.885594192,FALSE
1H-Indole-3-Acetic Acid,sCD163,30,29,-0.105279361,"[-0.44, 0.26]",0.572990511,0.885594192,FALSE
1-Heptadecanol,sCD163,30,29,-0.105279361,"[-0.44, 0.26]",0.572990511,0.885594192,FALSE
4-Aminobutanoic acid,sCD163,30,29,-0.105279361,"[-0.44, 0.26]",0.572990511,0.885594192,FALSE
DL-Ornithine,IL-12(p40),30,29,-0.105279361,"[-0.44, 0.26]",0.572990511,0.885594192,FALSE
Glycine,IL-19,30,29,-0.105279361,"[-0.44, 0.26]",0.572990511,0.885594192,FALSE
DL-Ornithine,IL-19,30,29,-0.105279361,"[-0.44, 0.26]",0.572990511,0.885594192,FALSE
Citric acid,IL-20,30,29,-0.105279361,"[-0.44, 0.26]",0.572990511,0.885594192,FALSE
Indole-3-Latic Acid,sCD163,30,29,-0.105279361,"[-0.44, 0.26]",0.572990511,0.885594192,FALSE
"1,3-Dioxolane-2-methanol",APRIL/TNFSF13,30,29,-0.105409255,"[-0.44, 0.26]",0.572514564,0.885594192,FALSE
Arachidonic acid.1,APRIL/TNFSF13,30,29,-0.105409255,"[-0.44, 0.26]",0.572514564,0.885594192,FALSE
1-Monopalmitin,MMP-1,30,29,-0.105409255,"[-0.44, 0.26]",0.572514564,0.885594192,FALSE
beta-D-Xylopyranose,MMP-1,30,29,-0.105409255,"[-0.44, 0.26]",0.572514564,0.885594192,FALSE
Arginine [-NH3],APRIL/TNFSF13,30,29,-0.105409255,"[-0.44, 0.26]",0.572514564,0.885594192,FALSE
Glycerol-3-P,APRIL/TNFSF13,30,29,-0.105409255,"[-0.44, 0.26]",0.572514564,0.885594192,FALSE
Lysine,APRIL/TNFSF13,30,29,-0.105409255,"[-0.44, 0.26]",0.572514564,0.885594192,FALSE
Phenylalanine,APRIL/TNFSF13,30,29,-0.105409255,"[-0.44, 0.26]",0.572514564,0.885594192,FALSE
2-Aminoheptanedioic acid,APRIL/TNFSF13,30,29,-0.105409255,"[-0.44, 0.26]",0.572514564,0.885594192,FALSE
D-(-)-Ribofuranose,APRIL/TNFSF13,30,29,-0.105409255,"[-0.44, 0.26]",0.572514564,0.885594192,FALSE
Nonanoic acid,APRIL/TNFSF13,30,29,-0.105409255,"[-0.44, 0.26]",0.572514564,0.885594192,FALSE
Arginine [-NH3],MMP-1,30,29,-0.105409255,"[-0.44, 0.26]",0.572514564,0.885594192,FALSE
Glutamic Acid,MMP-1,30,29,-0.105409255,"[-0.44, 0.26]",0.572514564,0.885594192,FALSE
Glycerol-3-P,MMP-1,30,29,-0.105409255,"[-0.44, 0.26]",0.572514564,0.885594192,FALSE
Stearic Acid,MMP-1,30,29,-0.105409255,"[-0.44, 0.26]",0.572514564,0.885594192,FALSE
D-(-)-Ribofuranose,MMP-1,30,29,-0.105409255,"[-0.44, 0.26]",0.572514564,0.885594192,FALSE
Ethyl alpha-D-glucopyranoside,MMP-1,30,29,-0.105409255,"[-0.44, 0.26]",0.572514564,0.885594192,FALSE
L-Norvaline,MMP-1,30,29,-0.105409255,"[-0.44, 0.26]",0.572514564,0.885594192,FALSE
DL-Ornithine,IFN-a2,30,29,-0.109253556,"[-0.45, 0.25]",0.558509846,0.885594192,FALSE
Citric acid,IL-35,30,29,-0.109253556,"[-0.45, 0.25]",0.558509846,0.885594192,FALSE
"11-Eicosenoic acid, (E)-",IFN-a2,30,29,-0.109253556,"[-0.45, 0.25]",0.558509846,0.885594192,FALSE
1H-Indole-3-Acetic Acid,IL-35,30,29,-0.109253556,"[-0.45, 0.25]",0.558509846,0.885594192,FALSE
3-OH-Butanoic Acid,IFN-y,30,29,-0.114208048,"[-0.45, 0.25]",0.540696974,0.885594192,FALSE
"2-Ethyl-3-hydroxypropionic acid, di-",IFN-y,30,29,-0.114208048,"[-0.45, 0.25]",0.540696974,0.885594192,FALSE
Ethyl alpha-D-glucopyranoside,IFN-y,30,29,-0.114208048,"[-0.45, 0.25]",0.540696974,0.885594192,FALSE
Glyceric acid,IFN-y,30,29,-0.114208048,"[-0.45, 0.25]",0.540696974,0.885594192,FALSE
1H-Indole-3-Acetic Acid,IFN-y,30,29,-0.116160464,"[-0.45, 0.25]",0.533752173,0.885594192,FALSE
DL-Ornithine,IL-28A/IFN-lambda2,30,29,-0.118771137,"[-0.45, 0.25]",0.524533162,0.885594192,FALSE
"11-Eicosenoic acid, (E)-",IL-28A/IFN-lambda2,30,29,-0.118771137,"[-0.45, 0.25]",0.524533162,0.885594192,FALSE
Valine,BAFF/TNFSF13B,30,29,-0.133333333,"[-0.47, 0.23]",0.474569513,0.838798936,FALSE
Arachidonic acid.1,BAFF/TNFSF13B,30,29,-0.133333333,"[-0.47, 0.23]",0.474569513,0.838798936,FALSE
beta-D-Xylopyranose,BAFF/TNFSF13B,30,29,-0.133333333,"[-0.47, 0.23]",0.474569513,0.838798936,FALSE
Butanoic acid,BAFF/TNFSF13B,30,29,-0.133333333,"[-0.47, 0.23]",0.474569513,0.838798936,FALSE
Glycolic acid,BAFF/TNFSF13B,30,29,-0.133333333,"[-0.47, 0.23]",0.474569513,0.838798936,FALSE
Decanoic acid,sCD30/TNFRSF8,30,29,-0.133333333,"[-0.47, 0.23]",0.474569513,0.838798936,FALSE
Glutamine [-H2O],sCD30/TNFRSF8,30,29,-0.133333333,"[-0.47, 0.23]",0.474569513,0.838798936,FALSE
Methionine,sCD30/TNFRSF8,30,29,-0.133333333,"[-0.47, 0.23]",0.474569513,0.838798936,FALSE
"2,3-Butanediol",sCD30/TNFRSF8,30,29,-0.133333333,"[-0.47, 0.23]",0.474569513,0.838798936,FALSE
Nonanoic acid,sCD30/TNFRSF8,30,29,-0.133333333,"[-0.47, 0.23]",0.474569513,0.838798936,FALSE
Decanoic acid,Chitinase 3-like1,30,29,-0.133333333,"[-0.47, 0.23]",0.474569513,0.838798936,FALSE
Methionine,Chitinase 3-like1,30,29,-0.133333333,"[-0.47, 0.23]",0.474569513,0.838798936,FALSE
Proline,Chitinase 3-like1,30,29,-0.133333333,"[-0.47, 0.23]",0.474569513,0.838798936,FALSE
Serine,Chitinase 3-like1,30,29,-0.133333333,"[-0.47, 0.23]",0.474569513,0.838798936,FALSE
"1,5-Anhydrohexitol",Chitinase 3-like1,30,29,-0.133333333,"[-0.47, 0.23]",0.474569513,0.838798936,FALSE
"2,3-Butanediol",Chitinase 3-like1,30,29,-0.133333333,"[-0.47, 0.23]",0.474569513,0.838798936,FALSE
L-Norvaline,Chitinase 3-like1,30,29,-0.133333333,"[-0.47, 0.23]",0.474569513,0.838798936,FALSE
Nonanoic acid,Chitinase 3-like1,30,29,-0.133333333,"[-0.47, 0.23]",0.474569513,0.838798936,FALSE
Palmitic Acid,gp130/sIL-6Rb,30,29,-0.133333333,"[-0.47, 0.23]",0.474569513,0.838798936,FALSE
Threonine,gp130/sIL-6Rb,30,29,-0.133333333,"[-0.47, 0.23]",0.474569513,0.838798936,FALSE
Butanoic acid,gp130/sIL-6Rb,30,29,-0.133333333,"[-0.47, 0.23]",0.474569513,0.838798936,FALSE
Glycolic acid,gp130/sIL-6Rb,30,29,-0.133333333,"[-0.47, 0.23]",0.474569513,0.838798936,FALSE
Alanine,sIL-6Ra,30,29,-0.133333333,"[-0.47, 0.23]",0.474569513,0.838798936,FALSE
Valine,sIL-6Ra,30,29,-0.133333333,"[-0.47, 0.23]",0.474569513,0.838798936,FALSE
1-Ethyl-1-tetradecyloxy-1-silacyclohexane,sIL-6Ra,30,29,-0.133333333,"[-0.47, 0.23]",0.474569513,0.838798936,FALSE
Butanoic acid,sIL-6Ra,30,29,-0.133333333,"[-0.47, 0.23]",0.474569513,0.838798936,FALSE
